,ADA,AION,ALGO,ATOM,BAND,BAT,BCH,BNB,BNT,BTC,BTS,BTT,BUSD,CTXC,CVC,DASH,DATA,DENT,DOGE,ENJ,EOS,ETC,ETH,FTT,FUN,GTO,HBAR,ICX,IOST,IOTA,IOTX,LINK,LSK,LTC,MATIC,MITH,NANO,NEO,NULS,OMG,ONT,QTUM,RLC,STX,THETA,TRX,TUSD,VET,WAN,WAVES,WTC,XLM,XMR,XRP,XTZ,ZEC,ZIL,ZRX
2021-01-10,0.30153,0.0855,0.4578,6.409,9.1387,0.2574,599.98,42.4031,1.5711,38150.02,0.0283,0.0004289,0.9998,0.1665,0.14026,146.54,0.04879,0.0003138,0.00982,0.18527,3.0552,8.8346,1254.25,9.284,0.01074,0.01056,0.04941,0.6342,0.010123,0.427,0.007531,16.206,1.4305,170.07,0.03024,0.00989,3.2054,24.921,0.2716,3.6526,0.6536,3.383,1.1664,0.4735,1.98621,0.03275,0.9997,0.02707,0.389,6.5273,0.3935,0.2845,184.89,0.31491,2.7621,96.37,0.07285,0.5276
2021-01-11,0.2757,0.0742,0.4171,5.726,7.9733,0.23,476.78,38.1674,1.391,35404.47,0.02495,0.0003497,0.9998,0.1154,0.12109,125.01,0.04294,0.0002578,0.0088326,0.16323,2.6663,7.2221,1087.01,8.585,0.010032,0.00955,0.0428,0.6058,0.010585,0.368,0.006935,14.6393,1.2439,138.87,0.02593,0.00852,2.8266,23.658,0.2397,3.0974,0.5487,2.898,0.9554,0.4951,1.81684,0.02897,0.9993,0.024344,0.3423,5.6184,0.3194,0.27119,157.96,0.28743,2.3282,88.24,0.06481,0.4365
2021-01-12,0.28888,0.0714,0.3991,5.711,7.8579,0.2317,451.88,38.2541,1.3782,34051.24,0.0246,0.0003527,1.0005,0.1135,0.17091,128.53,0.04439,0.0002522,0.0080807,0.16712,2.5969,7.0544,1050.16,8.415,0.011613,0.00946,0.04698,0.5695,0.010376,0.3592,0.006819,13.9655,1.2617,133.42,0.02609,0.0083,3.4825,22.148,0.2421,2.9982,0.5345,2.75,0.9391,0.4825,1.8215,0.02865,1.0005,0.02299,0.32,6.023,0.3123,0.27993,159.09,0.29254,2.298,99.72,0.06197,0.4272
2021-01-13,0.3123,0.0769,0.4501,6.242,8.93,0.2497,496.06,40.1114,1.51,37371.38,0.02581,0.0003647,0.9999,0.1201,0.17069,133.1,0.0458,0.0002638,0.0086738,0.1798,2.767,7.595,1129.89,9.166,0.01252,0.00988,0.05325,0.6271,0.012541,0.4151,0.00706,15.9356,1.3561,147.38,0.02992,0.00872,3.55,23.229,0.2597,3.2459,0.5758,2.948,1.0201,0.5572,2.09522,0.03079,0.9998,0.026073,0.334,6.3812,0.3255,0.30356,171.55,0.30582,2.4999,117.35,0.07035,0.506
2021-01-14,0.31201,0.0766,0.4559,6.476,8.8789,0.2463,527.0,41.8723,1.6811,39144.5,0.02525,0.0003645,1.0012,0.13,0.16587,132.99,0.04577,0.0002712,0.0093907,0.18307,2.8089,7.788,1231.62,9.647,0.013377,0.01027,0.05689,0.603,0.01478,0.4251,0.007302,17.9804,1.3695,152.5,0.03286,0.00862,3.3312,23.104,0.2536,3.2451,0.5816,3.021,1.0393,0.508,2.19146,0.03014,1.001,0.025743,0.3412,6.4439,0.3235,0.3035,163.81,0.29642,2.5528,111.71,0.06906,0.504
2021-01-15,0.30188,0.0775,0.4864,7.896,10.4829,0.2472,490.7,40.8668,1.6954,36742.22,0.02525,0.0003512,1.0001,0.1137,0.1552,124.3,0.0476,0.0002636,0.0093525,0.18883,2.7566,7.567,1168.53,9.148,0.01409,0.0098,0.05511,0.6112,0.024766,0.4324,0.008088,20.7375,1.3005,143.65,0.03402,0.00858,3.1683,23.493,0.2596,3.604,0.6355,2.941,1.0818,0.4887,2.05549,0.02972,0.9999,0.025306,0.3446,6.3539,0.3332,0.28374,156.98,0.27991,2.7118,103.25,0.06622,0.5154
2021-01-16,0.35071,0.0806,0.5183,9.03,10.1803,0.2665,489.74,43.142,1.7342,35994.98,0.02551,0.0003648,0.9998,0.1146,0.15245,124.85,0.05224,0.0003024,0.0092374,0.1948,2.777,7.7799,1227.83,9.428,0.015608,0.0163,0.05952,0.66,0.02079,0.425,0.008172,20.1054,1.3704,143.52,0.03271,0.00932,3.343,23.58,0.2694,3.5499,0.6541,3.056,1.1348,0.4766,2.04406,0.03008,1.0005,0.026863,0.3521,6.6316,0.3338,0.29075,155.56,0.27924,2.854,108.08,0.07349,0.5272
2021-01-17,0.38081,0.0864,0.5859,8.544,10.3257,0.2736,479.37,45.8675,1.8058,35828.61,0.02545,0.000358,1.0003,0.1163,0.15478,124.26,0.05024,0.0002908,0.0090987,0.23114,2.764,7.684,1232.45,10.033,0.016822,0.01429,0.06136,0.6625,0.020653,0.4357,0.008891,23.2819,1.3947,142.8,0.03416,0.00948,3.416,23.841,0.2804,3.7236,0.6727,3.188,1.208,0.4897,2.00854,0.0302,1.0001,0.027152,0.3891,7.3768,0.3485,0.3038,159.65,0.27746,2.9714,102.25,0.07341,0.5942
2021-01-18,0.37123,0.0911,0.5668,9.539,9.9473,0.2827,508.95,45.3412,1.785,36631.27,0.0258,0.0003695,0.9997,0.1162,0.16689,129.3,0.05144,0.000303,0.0091782,0.24692,2.8144,7.7078,1258.45,10.695,0.018613,0.01509,0.06454,0.7455,0.020286,0.4774,0.008514,22.0336,1.4357,151.96,0.03612,0.00961,3.6,27.055,0.2906,4.21,0.712,3.301,1.2718,0.4798,2.04695,0.03164,0.9996,0.030803,0.4006,7.8384,0.3671,0.30544,156.98,0.28528,3.0331,103.98,0.0789,0.5847
2021-01-19,0.3672,0.0872,0.5213,8.891,9.4388,0.2684,507.04,42.5241,1.7574,35891.49,0.02686,0.0003722,0.9996,0.114,0.15981,124.46,0.05388,0.0002946,0.0090428,0.36023,2.7895,7.8177,1365.36,10.615,0.017329,0.01396,0.07166,0.6956,0.017878,0.4693,0.009092,20.5557,1.382,151.86,0.03229,0.00952,3.5,26.273,0.3148,3.8539,0.6608,3.161,1.128,0.5046,1.998,0.03063,0.9996,0.029015,0.415,7.0773,0.3509,0.29748,157.27,0.29396,2.8745,102.42,0.07358,0.5422
2021-01-20,0.37532,0.0969,0.5472,8.909,9.4641,0.2786,496.95,42.6069,1.7675,35468.23,0.02575,0.0003639,0.9996,0.1118,0.15693,121.13,0.06087,0.0003019,0.0090487,0.42131,2.7756,7.9,1376.99,10.484,0.017733,0.01369,0.10057,0.8043,0.01825,0.4728,0.008789,21.8482,1.5034,149.69,0.03443,0.00942,3.4007,26.072,0.2948,3.8353,0.6368,3.238,1.353,0.4926,2.03281,0.03046,0.9994,0.034595,0.4262,7.2094,0.3739,0.29358,152.77,0.29539,2.9099,98.99,0.07413,0.5582
2021-01-21,0.30785,0.0882,0.461,7.177,7.7513,0.2438,418.68,38.6343,1.4997,30850.13,0.02339,0.0003332,1.0008,0.0981,0.13167,99.77,0.05028,0.0002634,0.0081581,0.32925,2.5451,7.1346,1110.96,8.832,0.015282,0.01224,0.09332,0.6985,0.014886,0.4189,0.00776,18.4119,1.2719,129.72,0.0286,0.01033,2.9162,22.096,0.2662,3.2004,0.5466,2.736,1.1194,0.4529,1.7418,0.02762,1.0006,0.027918,0.3895,5.9885,0.3453,0.2514,130.53,0.26802,2.4605,82.92,0.06214,0.465
2021-01-22,0.34867,0.0872,0.5088,7.985,8.5651,0.3139,439.79,40.8936,1.688,32945.17,0.02416,0.0003435,0.999,0.1064,0.14509,104.72,0.06157,0.0002727,0.0085075,0.38157,2.6208,7.4292,1232.62,9.871,0.016181,0.01277,0.09718,0.7073,0.015771,0.4556,0.010344,21.5519,1.3464,137.66,0.03119,0.01009,3.1895,23.469,0.3136,3.3566,0.57,2.918,1.1846,0.4765,1.89757,0.02857,0.9991,0.031268,0.3904,6.4028,0.3491,0.26941,135.79,0.27217,2.9089,86.94,0.06757,0.5106
2021-01-23,0.34583,0.0812,0.5561,8.329,9.6263,0.3295,431.36,40.9109,1.764,32078.0,0.02433,0.000355,0.9993,0.104,0.14779,105.29,0.06288,0.000272,0.0085779,0.42973,2.7028,7.4488,1233.6,9.729,0.017599,0.01275,0.09573,0.7289,0.01545,0.451,0.009683,24.8046,1.3815,137.67,0.03403,0.01022,3.1642,24.425,0.3879,3.629,0.602,3.938,1.3289,0.4847,1.9288,0.02925,0.9993,0.030068,0.3851,6.5923,0.3492,0.26977,139.03,0.27167,3.1639,85.95,0.06781,0.562
2021-01-24,0.35345,0.0791,0.5623,8.24,9.394,0.3185,439.52,41.8263,1.8479,32259.9,0.0242,0.0003774,0.9989,0.106,0.15586,106.16,0.06145,0.0002984,0.0087135,0.42099,2.7135,7.6294,1392.51,10.334,0.017823,0.01275,0.09383,0.7598,0.017724,0.4563,0.0094,24.7935,1.3576,141.01,0.0331,0.01067,3.3679,24.401,0.3477,3.5888,0.6109,3.545,1.2946,0.4951,1.95055,0.02999,0.999,0.030606,0.3996,6.9833,0.3757,0.27138,138.03,0.27339,3.0449,90.0,0.06907,0.5483
2021-01-25,0.34308,0.0761,0.556,7.738,8.95,0.3014,432.28,41.8347,1.9167,32254.2,0.0232,0.0003636,1.0,0.101,0.14994,105.0,0.05633,0.0002871,0.0083509,0.4722,2.6481,7.4976,1317.88,9.799,0.018471,0.01214,0.09125,0.8088,0.016313,0.4324,0.009275,23.3418,1.3251,137.07,0.03273,0.00971,3.1786,23.313,0.3259,3.5439,0.5908,3.284,1.3605,0.4663,2.07529,0.02949,0.9998,0.029758,0.4275,6.6723,0.3565,0.26102,137.16,0.26757,2.9188,87.89,0.06673,0.5207
2021-01-26,0.3433,0.0754,0.601,7.732,9.3335,0.2992,427.46,41.8396,1.9016,32467.77,0.0234,0.0003627,0.9994,0.1017,0.1483,104.97,0.06107,0.0002905,0.0082472,0.43936,2.6278,7.4342,1365.97,10.253,0.017835,0.01255,0.08978,0.8941,0.016927,0.4332,0.009639,23.0981,1.3026,134.67,0.0433,0.00962,3.2121,23.158,0.3245,3.4403,0.5811,3.434,1.343,0.4708,2.287,0.02949,0.9989,0.029444,0.4058,6.8288,0.3516,0.26144,137.85,0.26834,2.9074,89.26,0.06785,0.5435
2021-01-27,0.31144,0.0663,0.541,6.953,8.2302,0.3026,377.17,40.8826,1.7198,30366.15,0.02228,0.0003376,0.9983,0.1014,0.13465,96.45,0.05348,0.000271,0.0074124,0.36313,2.5001,6.8713,1239.03,9.552,0.016525,0.01075,0.07946,0.7986,0.015691,0.3915,0.011797,20.9586,1.2184,122.44,0.04175,0.00858,2.8974,21.033,0.2862,3.1175,0.5367,3.112,1.1562,0.426,1.99307,0.02823,0.9981,0.026361,0.3851,6.0371,0.3255,0.23779,125.45,0.25039,2.7931,78.41,0.06206,0.5832
2021-01-28,0.34409,0.0706,0.5586,8.041,8.8472,0.3059,404.75,42.5254,1.9392,33364.86,0.02398,0.0003702,0.9974,0.107,0.15185,102.68,0.05587,0.0002836,0.0364995,0.37379,2.709,7.6533,1329.69,11.587,0.018814,0.01197,0.09156,0.8163,0.017132,0.4038,0.011002,23.0145,1.3186,133.27,0.03856,0.0096,3.9244,22.245,0.302,3.3054,0.5608,3.271,1.1785,0.4419,1.99193,0.02955,0.9975,0.027389,0.381,6.2836,0.3349,0.29306,135.43,0.26407,2.9977,86.82,0.0654,0.6086
2021-01-29,0.34752,0.0716,0.6362,7.975,8.6332,0.3093,407.03,42.8618,1.8884,34252.2,0.05207,0.0003908,0.9995,0.113,0.15601,104.56,0.05616,0.0003251,0.0459059,0.35973,2.7232,7.6132,1379.5,11.839,0.024228,0.01297,0.08714,0.8025,0.016936,0.4125,0.011136,22.748,1.3235,134.65,0.04016,0.00984,3.871,22.549,0.315,3.5045,0.5778,3.307,1.1952,0.4408,2.05641,0.03335,0.9996,0.02783,0.38,6.5143,0.3344,0.29322,140.31,0.2829,2.9116,85.49,0.06717,0.6009
2021-01-30,0.364,0.0747,0.6653,8.048,9.497,0.3164,417.02,44.7849,1.9331,34262.88,0.03636,0.0003821,0.9988,0.1233,0.15535,105.17,0.06357,0.0003801,0.02826,0.33502,2.9319,7.5859,1378.05,11.514,0.027905,0.0132,0.08151,0.7655,0.01605,0.4296,0.011199,23.6399,1.3189,133.36,0.03999,0.0137,3.6112,22.864,0.3121,3.4828,0.5887,3.297,1.2678,0.4287,2.00197,0.03216,0.9988,0.026842,0.4029,6.74,0.3598,0.32791,139.43,0.44372,2.8991,84.51,0.07306,0.6542
2021-01-31,0.34475,0.0723,0.6516,8.145,9.0077,0.3028,399.3,44.3292,1.8758,33092.98,0.03621,0.0003818,0.9992,0.1284,0.15174,102.42,0.0591,0.0003613,0.037,0.34366,2.9297,7.4155,1312.55,11.09,0.028081,0.01364,0.08251,0.7202,0.015755,0.4079,0.011453,22.5613,1.3222,129.36,0.03831,0.01258,3.4335,22.276,0.2986,3.5237,0.5792,3.283,1.1915,0.4276,1.91015,0.03154,0.9992,0.025397,0.4156,6.5438,0.3569,0.30704,137.73,0.49507,2.8444,85.65,0.06918,0.7064
2021-02-01,0.40876,0.0724,0.6442,9.29,11.18,0.3171,414.48,51.4781,1.961,33526.37,0.03955,0.0003819,0.9996,0.1267,0.15522,103.54,0.05945,0.0003495,0.0348173,0.34187,3.055,7.5241,1374.17,11.866,0.03902,0.01551,0.08913,0.7669,0.016121,0.4164,0.011401,22.8757,1.3876,132.0,0.0409,0.01191,3.5301,23.119,0.3568,4.168,0.5896,3.471,1.253,0.4439,2.04053,0.03295,0.9997,0.029382,0.4353,7.0187,0.3663,0.32323,143.36,0.37106,2.9248,88.69,0.07504,0.6865
2021-02-02,0.42498,0.0737,0.6507,8.893,11.3083,0.3164,430.31,51.0071,2.057,35466.24,0.03948,0.0004313,0.9992,0.1236,0.17652,109.85,0.06317,0.0003578,0.0313489,0.3651,2.9979,7.7835,1511.87,12.718,0.037171,0.01503,0.09318,0.7886,0.01666,0.4304,0.011706,23.6582,1.4056,141.98,0.04105,0.01296,3.53,23.74,0.3677,3.9526,0.621,3.543,1.2982,0.4633,2.1533,0.03317,0.9992,0.028127,0.4312,6.9479,0.3693,0.33932,151.19,0.37254,2.9092,92.37,0.07761,0.6837
2021-02-03,0.44189,0.0807,0.7454,9.303,11.8512,0.3224,446.1,52.12,2.2112,37618.87,0.04176,0.0004571,0.9987,0.1306,0.18374,116.84,0.07676,0.0004579,0.0372597,0.37383,3.0665,7.9413,1664.49,13.363,0.04733,0.0329,0.09632,0.8069,0.017367,0.453,0.012194,25.087,1.5,155.93,0.04382,0.01475,3.6108,24.662,0.391,4.6318,0.631,3.683,1.359,0.4624,2.18751,0.03452,0.9987,0.029177,0.4759,7.2973,0.4305,0.3467,154.6,0.39721,3.0494,95.23,0.07951,0.7658
2021-02-04,0.43934,0.0858,0.7057,9.152,11.6071,0.3126,420.91,55.9599,2.2201,36936.66,0.04323,0.0004342,0.9991,0.1336,0.17657,111.0,0.07073,0.0004207,0.0529081,0.36555,3.0226,7.6584,1595.67,13.249,0.042803,0.02502,0.09002,0.7617,0.016295,0.4411,0.0118,24.492,1.4159,145.07,0.04737,0.01451,3.4512,23.75,0.3815,4.4415,0.6059,3.506,1.4616,0.4491,2.129,0.0331,0.9989,0.02771,0.4822,7.2465,0.4406,0.32569,148.04,0.44545,2.965,90.0,0.07633,1.0351
2021-02-05,0.53917,0.0889,0.8338,12.19,12.4359,0.3713,447.72,67.7005,2.5687,38290.24,0.04703,0.0004775,0.999,0.141,0.24831,120.42,0.07961,0.0004742,0.0467193,0.41204,3.3128,8.5174,1719.19,14.85,0.043699,0.02412,0.0995,0.8324,0.018217,0.5176,0.014134,26.3034,1.7853,155.05,0.05481,0.01529,3.7809,26.07,0.4073,5.1567,0.6741,3.857,1.556,0.466,2.42866,0.03624,0.999,0.032096,0.523,8.8459,0.469,0.35155,155.4,0.45219,3.4735,96.44,0.08256,1.5939
2021-02-06,0.63444,0.0808,0.8092,12.087,11.5663,0.353,457.78,72.8356,2.4614,39186.94,0.04294,0.0004634,0.9983,0.1419,0.24691,118.94,0.07143,0.0004417,0.0576559,0.3917,3.2092,8.7691,1676.35,14.584,0.039757,0.02237,0.10366,0.8262,0.019791,0.5639,0.013559,25.0231,1.6271,155.57,0.0525,0.01406,3.6511,24.834,0.4026,4.902,0.6608,4.432,1.4874,0.4459,2.27908,0.03507,0.9982,0.029946,0.4908,8.1914,0.4548,0.37739,152.06,0.44307,3.1731,94.24,0.07862,1.4509
2021-02-07,0.66109,0.0813,0.8448,13.841,11.2248,0.407,444.8,68.3542,2.4108,38795.69,0.04188,0.0004988,0.9983,0.1346,0.23044,118.31,0.06946,0.0004285,0.0779247,0.38024,3.44,8.2787,1611.62,14.372,0.037168,0.02242,0.0967,0.8249,0.018838,0.5587,0.013308,24.7254,1.5638,150.76,0.06646,0.01349,3.5826,24.526,0.3865,4.6205,0.6935,4.246,1.4772,0.4689,2.29069,0.03597,0.9983,0.029139,0.4584,8.0508,0.4477,0.3854,150.31,0.41849,3.305,92.3,0.07598,1.4099
2021-02-08,0.67638,0.0859,1.0028,14.169,11.629,0.4171,483.99,79.8374,2.59,46374.87,0.04669,0.001071,0.9989,0.1412,0.23842,126.16,0.07438,0.0005365,0.0787,0.39831,3.5937,8.6941,1750.15,16.797,0.03808,0.02301,0.10014,0.8455,0.02006,0.7234,0.014113,25.4115,1.7434,167.28,0.07118,0.0151,3.815,27.38,0.4254,4.8692,0.77,4.731,1.5397,0.4802,2.90949,0.04042,0.9989,0.031326,0.4964,8.3875,0.464,0.3966,163.21,0.45099,3.4067,98.01,0.07972,1.4689
2021-02-09,0.70562,0.0956,1.029,15.057,13.324,0.4337,514.42,107.3469,2.8065,46420.42,0.0512,0.0012138,0.9987,0.1565,0.24747,137.36,0.07617,0.0007355,0.0700121,0.4184,4.1631,9.578,1769.13,18.838,0.038835,0.02187,0.105,0.9404,0.021872,0.7522,0.015778,27.6034,1.8666,181.49,0.09864,0.01735,4.622,31.065,0.4851,5.1196,0.8415,5.015,1.6894,0.5323,2.90652,0.04608,0.9989,0.035375,0.6311,9.7879,0.6181,0.40022,169.14,0.47636,3.7607,108.77,0.10507,1.5111
2021-02-10,0.93966,0.1106,1.0312,14.965,13.0687,0.4439,494.85,128.9711,2.7601,44807.58,0.05047,0.0011209,0.9993,0.1585,0.24434,139.75,0.08443,0.0007126,0.0725527,0.42595,4.126,10.3754,1740.78,20.65,0.036155,0.02057,0.10906,1.227,0.022485,0.8853,0.016176,26.8121,2.3055,181.56,0.11585,0.01726,4.522,33.39,0.5865,5.582,0.9076,7.514,1.8005,0.5697,2.83099,0.04629,0.9994,0.035689,0.7005,9.6669,0.6014,0.41495,175.6,0.50429,3.8469,116.41,0.10409,1.4998
2021-02-11,0.92796,0.1209,1.238,17.652,15.9937,0.5912,530.4,124.085,3.183,47969.51,0.0652,0.0011977,0.9992,0.1845,0.26883,164.6,0.09696,0.001775,0.069583,0.59987,4.5833,11.7205,1785.62,20.824,0.03665,0.0219,0.13401,1.3298,0.026566,1.1757,0.020454,27.8475,2.4214,183.62,0.12333,0.02125,5.9673,36.297,0.6379,5.9635,1.037,7.411,1.8499,0.645,2.92562,0.05681,0.9992,0.042558,0.7854,10.4596,0.7203,0.45604,190.49,0.52806,4.1123,142.34,0.11555,1.7619
2021-02-12,0.92426,0.134,1.7178,21.076,18.6763,0.6278,576.43,136.6139,3.4768,47287.6,0.06242,0.001261,0.9981,0.2015,0.34655,169.76,0.13156,0.0015816,0.0697675,0.61036,4.7489,11.9265,1840.26,21.159,0.037899,0.02407,0.1377,1.4273,0.031099,1.2363,0.029268,30.6265,2.4363,196.69,0.12071,0.02175,6.7881,37.572,0.6631,6.1436,1.0895,7.345,2.0182,0.7285,2.99681,0.05515,0.9979,0.054359,0.815,10.8509,1.1357,0.52853,200.64,0.609,5.0153,142.79,0.11798,1.8037
2021-02-13,0.91299,0.145,1.6716,20.248,18.2923,0.6175,668.3,133.3496,3.6489,47153.69,0.07578,0.001243,0.9989,0.2867,0.49378,267.61,0.12713,0.0014061,0.0662405,0.59249,5.5562,16.6377,1814.96,20.626,0.043322,0.02755,0.13849,1.6156,0.034867,1.3157,0.027272,34.1941,3.3832,225.76,0.1115,0.02378,6.5216,42.415,0.7623,7.6958,1.2932,7.718,2.227,0.6971,3.34869,0.05995,0.9987,0.054766,0.935,11.2315,1.49,0.56456,240.99,0.63309,5.3684,176.11,0.14755,1.8912
2021-02-14,0.84364,0.1353,1.4706,19.084,16.8552,0.5586,720.44,135.8623,3.5129,48577.79,0.07006,0.0011389,0.999,0.2509,0.45207,230.69,0.11304,0.0014208,0.0626783,0.55135,5.0667,16.072,1800.42,20.696,0.037466,0.02432,0.12699,1.4652,0.031014,1.1903,0.025322,33.1565,3.825,213.49,0.10002,0.02147,5.8506,43.942,0.7152,6.6903,1.1637,6.986,2.2991,0.6689,3.18318,0.05519,0.9989,0.052161,0.8701,11.8003,1.2902,0.51591,230.14,0.59211,4.8626,156.33,0.13325,1.7952
2021-02-15,0.86143,0.1301,1.3558,22.489,16.3391,0.5392,715.52,130.303,3.3987,47911.1,0.06041,0.0011101,0.9999,0.2284,0.46256,259.69,0.10578,0.0012288,0.0565,0.52371,4.7148,14.6826,1779.25,20.216,0.035451,0.02326,0.144,1.7707,0.030545,1.2719,0.022125,32.5899,3.3078,207.83,0.10717,0.02043,6.362,41.575,0.669,6.1937,1.1555,6.412,2.0781,0.6905,3.38903,0.05079,0.9998,0.051032,0.8299,10.9669,1.1381,0.49474,228.21,0.54976,4.5406,158.61,0.13161,1.6186
2021-02-16,0.87,0.1348,1.3127,25.067,16.5572,0.5573,705.39,130.183,3.6599,49133.45,0.05888,0.0011799,1.0,0.2222,0.44747,249.46,0.10301,0.0013879,0.053476,0.54418,4.6447,14.3907,1781.99,20.905,0.034062,0.02448,0.13702,1.725,0.030866,1.2548,0.025036,31.9632,3.2523,210.26,0.10899,0.02032,6.3725,40.945,0.6444,6.1716,1.1238,6.426,1.9742,0.6752,3.40843,0.05202,0.9999,0.049319,0.7838,11.0666,1.0746,0.48534,221.48,0.51995,4.5448,155.68,0.13183,1.5848
2021-02-17,0.89206,0.1335,1.3662,23.83,16.2234,0.5748,716.45,165.3233,4.4488,52119.71,0.06133,0.0012119,0.9996,0.2272,0.43398,265.96,0.11406,0.0013402,0.0495187,0.54998,4.8441,15.3015,1849.88,23.233,0.034192,0.02523,0.1387,1.9668,0.0402,1.3007,0.02558,32.2324,3.42,237.49,0.11213,0.0217,6.4016,42.551,0.6621,6.3886,1.1547,6.639,2.1131,0.7158,3.50799,0.05256,0.9994,0.051196,0.8986,11.4913,1.1236,0.49737,272.25,0.53467,4.606,168.37,0.13734,1.5649
2021-02-18,0.91442,0.1913,1.3965,23.092,17.7,0.6356,703.7,195.6,5.9699,51552.6,0.06311,0.0012596,1.0001,0.2351,0.44559,281.15,0.11925,0.0013208,0.0587991,0.58712,4.8146,14.9458,1939.61,26.194,0.035776,0.02705,0.14945,2.2613,0.042707,1.4956,0.02603,32.4801,3.781,226.59,0.12214,0.02309,7.47,43.783,0.7278,6.5367,1.2285,7.133,2.1233,0.7888,3.56669,0.05492,0.9999,0.054483,0.9379,12.3607,1.1574,0.49656,260.94,0.53204,4.8436,169.25,0.13907,1.6107
2021-02-19,0.92581,0.1734,1.371,22.898,18.2174,0.6141,718.98,333.111,5.46,55906.0,0.06338,0.001427,0.9997,0.2205,0.51035,323.84,0.1146,0.0013531,0.055033,0.602,5.2267,15.3876,1955.0,34.557,0.035044,0.026,0.1524,2.2766,0.043628,1.4871,0.0247,34.6846,3.872,236.5,0.15327,0.0253,7.2115,47.847,0.7168,6.5368,1.2632,7.262,2.143,0.8367,3.70937,0.06073,0.9997,0.053602,1.1501,12.5462,1.1311,0.51278,282.51,0.56465,4.9707,180.19,0.14922,1.5594
2021-02-20,1.11568,0.1682,1.3101,21.648,17.183,0.5778,678.29,253.0,5.5144,55841.19,0.0579,0.0014891,0.9992,0.207,0.44975,297.28,0.106,0.0016078,0.0541708,0.55072,4.839,15.0833,1913.0,31.353,0.033189,0.024,0.14004,2.0461,0.0415,1.3788,0.025197,33.9387,3.6638,226.65,0.14443,0.02294,6.8795,43.866,0.65,6.2251,1.231,6.693,1.9634,0.7675,3.68594,0.05773,0.9991,0.053554,1.056,12.2604,1.0948,0.48613,255.11,0.51167,4.6368,164.09,0.13506,1.5306
2021-02-21,1.09894,0.22,1.3055,21.569,17.0111,0.6066,706.28,295.2597,6.5729,57408.57,0.05929,0.0017378,0.9992,0.2182,0.46011,301.52,0.11276,0.0023279,0.0560183,0.57323,5.1008,15.669,1933.53,34.193,0.034645,0.02503,0.14573,2.0416,0.056268,1.409,0.027977,34.0915,3.8489,227.13,0.16231,0.0241,6.83,54.9,0.6818,6.3325,1.4137,7.118,2.1978,0.8149,3.56677,0.05935,0.999,0.054826,1.0202,12.3564,1.1497,0.49601,247.28,0.54468,4.6759,161.87,0.13737,1.7232
2021-02-22,1.09703,0.2016,1.143,21.152,16.9252,0.5418,628.98,267.5147,6.3316,54087.67,0.0542,0.0016866,0.9997,0.1913,0.41755,271.7,0.09497,0.0020341,0.0535557,0.54271,4.6877,13.9359,1777.58,33.385,0.031207,0.0222,0.13629,1.8129,0.059897,1.3115,0.026964,31.4542,3.4,208.32,0.15217,0.02116,6.3581,46.879,0.6054,5.5483,1.1928,6.389,1.8419,0.7836,3.33586,0.05425,0.9996,0.050147,0.98,10.615,1.0436,0.46363,224.22,0.56646,4.2752,144.39,0.12314,1.563
2021-02-23,0.96197,0.1626,1.0051,20.08,13.23,0.4766,515.84,231.3646,5.4229,48891.0,0.04624,0.001367,1.0002,0.1483,0.3431,230.91,0.07961,0.0018555,0.0476562,0.45247,3.8521,11.3651,1577.89,28.359,0.026343,0.01814,0.11919,1.4568,0.055317,1.0921,0.022,25.9249,2.651,177.34,0.13672,0.01769,5.1679,38.65,0.4859,4.6802,0.9819,5.148,1.431,0.8481,3.05975,0.04501,1.0,0.042224,0.77,9.3749,0.8428,0.38652,220.85,0.47579,3.5519,127.13,0.10557,1.5769
2021-02-24,1.04902,0.1627,1.06,19.42,13.23,0.514,526.99,254.5056,5.6526,49676.2,0.0487,0.0014289,0.9996,0.1536,0.36096,237.4,0.08472,0.0019822,0.0567911,0.49174,3.8892,11.8729,1623.39,30.115,0.035212,0.01936,0.12859,1.6695,0.052644,1.1956,0.022346,28.0851,2.8265,181.43,0.1602,0.01935,5.7842,40.619,0.5013,4.7282,1.0038,5.303,1.4329,1.096,3.32063,0.048,0.9994,0.042694,0.8338,9.8336,0.9118,0.40538,204.27,0.4686,3.5324,130.96,0.1119,1.5267
2021-02-25,1.07691,0.1867,0.9812,17.686,12.0502,0.4812,499.67,234.9146,4.9494,47073.73,0.0452,0.001321,1.0001,0.1444,0.34539,218.5,0.0765,0.001789,0.0499138,0.54049,3.6711,11.039,1481.75,28.274,0.03115,0.01739,0.11756,1.5406,0.043304,1.0979,0.021358,24.7144,3.023,179.36,0.17564,0.0176,5.2083,38.541,0.4605,4.5371,0.9389,5.128,1.331,1.0332,2.99269,0.0452,1.0,0.039342,0.788,9.6074,0.813,0.38022,198.98,0.43601,3.3369,121.25,0.109,1.3959
2021-02-26,1.24303,0.196,0.9725,18.86,11.8058,0.5254,484.46,221.717,4.9153,46276.87,0.04264,0.0012716,0.9998,0.1379,0.34577,206.7,0.07572,0.0017313,0.0504768,0.57809,3.5477,10.7153,1444.59,27.717,0.029996,0.01774,0.11807,1.4844,0.040312,1.1196,0.019848,25.1862,3.0221,170.25,0.19036,0.01726,5.1532,37.68,0.4773,4.4415,0.8969,5.184,1.3314,1.0117,3.05508,0.04517,0.9997,0.039453,0.7714,9.5612,0.9298,0.4003,204.2,0.42788,3.4692,118.23,0.10944,1.3192
